trade_date,ticker,weight,asof_timestamp
2021-04-16,AMAT,0.016,2021-04-16T16:00:00
2021-04-19,AAPL,0.144,2021-04-19T16:00:00
2021-04-19,MSFT,0.128,2021-04-19T16:00:00
2021-04-19,NVDA,0.128,2021-04-19T16:00:00
2021-04-19,AMZN,0.08,2021-04-19T16:00:00
2021-04-19,META,0.08,2021-04-19T16:00:00
2021-04-19,GOOGL,0.04,2021-04-19T16:00:00
2021-04-19,GOOG,0.04,2021-04-19T16:00:00
2021-04-19,TSLA,0.048,2021-04-19T16:00:00
2021-04-19,AVGO,0.048,2021-04-19T16:00:00
2021-04-19,COST,0.032,2021-04-19T16:00:00
2021-04-19,NFLX,0.024,2021-04-19T16:00:00
2021-04-19,AMD,0.024,2021-04-19T16:00:00
2021-04-19,ADBE,0.016,2021-04-19T16:00:00
2021-04-19,QCOM,0.032,2021-04-19T16:00:00
2021-04-19,PEP,0.024,2021-04-19T16:00:00
2021-04-19,INTU,0.032,2021-04-19T16:00:00
2021-04-19,CSCO,0.024,2021-04-19T16:00:00
2021-04-19,TXN,0.024,2021-04-19T16:00:00
2021-04-19,AMGN,0.016,2021-04-19T16:00:00
2021-04-19,AMAT,0.016,2021-04-19T16:00:00
2021-04-20,AAPL,0.144,2021-04-20T16:00:00
2021-04-20,MSFT,0.128,2021-04-20T16:00:00
2021-04-20,NVDA,0.128,2021-04-20T16:00:00
2021-04-20,AMZN,0.08,2021-04-20T16:00:00
2021-04-20,META,0.08,2021-04-20T16:00:00
2021-04-20,GOOGL,0.04,2021-04-20T16:00:00
2021-04-20,GOOG,0.04,2021-04-20T16:00:00
2021-04-20,TSLA,0.048,2021-04-20T16:00:00
2021-04-20,AVGO,0.048,2021-04-20T16:00:00
2021-04-20,COST,0.032,2021-04-20T16:00:00
2021-04-20,NFLX,0.024,2021-04-20T16:00:00
2021-04-20,AMD,0.024,2021-04-20T16:00:00
2021-04-20,ADBE,0.016,2021-04-20T16:00:00
2021-04-20,QCOM,0.032,2021-04-20T16:00:00
2021-04-20,PEP,0.024,2021-04-20T16:00:00
2021-04-20,INTU,0.032,2021-04-20T16:00:00
2021-04-20,CSCO,0.024,2021-04-20T16:00:00
2021-04-20,TXN,0.024,2021-04-20T16:00:00
2021-04-20,AMGN,0.016,2021-04-20T16:00:00
2021-04-20,AMAT,0.016,2021-04-20T16:00:00
2021-04-21,AAPL,0.144,2021-04-21T16:00:00
2021-04-21,MSFT,0.128,2021-04-21T16:00:00
2021-04-21,NVDA,0.128,2021-04-21T16:00:00
2021-04-21,AMZN,0.08,2021-04-21T16:00:00
2021-04-21,META,0.08,2021-04-21T16:00:00
2021-04-21,GOOGL,0.04,2021-04-21T16:00:00
2021-04-21,GOOG,0.04,2021-04-21T16:00:00
2021-04-21,TSLA,0.048,2021-04-21T16:00:00
2021-04-21,AVGO,0.048,2021-04-21T16:00:00
2021-04-21,COST,0.032,2021-04-21T16:00:00
2021-04-21,NFLX,0.024,2021-04-21T16:00:00
2021-04-21,AMD,0.024,2021-04-21T16:00:00
2021-04-21,ADBE,0.016,2021-04-21T16:00:00
2021-04-21,QCOM,0.032,2021-04-21T16:00:00
2021-04-21,PEP,0.024,2021-04-21T16:00:00
2021-04-21,INTU,0.032,2021-04-21T16:00:00
2021-04-21,CSCO,0.024,2021-04-21T16:00:00
2021-04-21,TXN,0.024,2021-04-21T16:00:00
2021-04-21,AMGN,0.016,2021-04-21T16:00:00
2021-04-21,AMAT,0.016,2021-04-21T16:00:00
2021-04-22,AAPL,0.144,2021-04-22T16:00:00
2021-04-22,MSFT,0.128,2021-04-22T16:00:00
2021-04-22,NVDA,0.128,2021-04-22T16:00:00
2021-04-22,AMZN,0.08,2021-04-22T16:00:00
2021-04-22,META,0.08,2021-04-22T16:00:00
2021-04-22,GOOGL,0.04,2021-04-22T16:00:00
2021-04-22,GOOG,0.04,2021-04-22T16:00:00
2021-04-22,TSLA,0.048,2021-04-22T16:00:00
2021-04-22,AVGO,0.048,2021-04-22T16:00:00
2021-04-22,COST,0.032,2021-04-22T16:00:00
2021-04-22,NFLX,0.024,2021-04-22T16:00:00
2021-04-22,AMD,0.024,2021-04-22T16:00:00
2021-04-22,ADBE,0.016,2021-04-22T16:00:00
2021-04-22,QCOM,0.032,2021-04-22T16:00:00
2021-04-22,PEP,0.024,2021-04-22T16:00:00
2021-04-22,INTU,0.032,2021-04-22T16:00:00
2021-04-22,CSCO,0.024,2021-04-22T16:00:00
2021-04-22,TXN,0.024,2021-04-22T16:00:00
2021-04-22,AMGN,0.016,2021-04-22T16:00:00
2021-04-22,AMAT,0.016,2021-04-22T16:00:00
2021-04-23,AAPL,0.144,2021-04-23T16:00:00
2021-04-23,MSFT,0.128,2021-04-23T16:00:00
2021-04-23,NVDA,0.128,2021-04-23T16:00:00
2021-04-23,AMZN,0.08,2021-04-23T16:00:00
2021-04-23,META,0.08,2021-04-23T16:00:00
2021-04-23,GOOGL,0.04,2021-04-23T16:00:00
2021-04-23,GOOG,0.04,2021-04-23T16:00:00
2021-04-23,TSLA,0.048,2021-04-23T16:00:00
2021-04-23,AVGO,0.048,2021-04-23T16:00:00
2021-04-23,COST,0.032,2021-04-23T16:00:00
2021-04-23,NFLX,0.024,2021-04-23T16:00:00
2021-04-23,AMD,0.024,2021-04-23T16:00:00
2021-04-23,ADBE,0.016,2021-04-23T16:00:00
2021-04-23,QCOM,0.032,2021-04-23T16:00:00
2021-04-23,PEP,0.024,2021-04-23T16:00:00
2021-04-23,INTU,0.032,2021-04-23T16:00:00
2021-04-23,CSCO,0.024,2021-04-23T16:00:00
2021-04-23,TXN,0.024,2021-04-23T16:00:00
2021-04-23,AMGN,0.016,2021-04-23T16:00:00
2021-04-23,AMAT,0.016,2021-04-23T16:00:00
2021-04-26,AAPL,0.144,2021-04-26T16:00:00
2021-04-26,MSFT,0.128,2021-04-26T16:00:00
2021-04-26,NVDA,0.128,2021-04-26T16:00:00
2021-04-26,AMZN,0.08,2021-04-26T16:00:00
2021-04-26,META,0.08,2021-04-26T16:00:00
2021-04-26,GOOGL,0.04,2021-04-26T16:00:00
2021-04-26,GOOG,0.04,2021-04-26T16:00:00
2021-04-26,TSLA,0.048,2021-04-26T16:00:00
2021-04-26,AVGO,0.048,2021-04-26T16:00:00
2021-04-26,COST,0.032,2021-04-26T16:00:00
2021-04-26,NFLX,0.024,2021-04-26T16:00:00
2021-04-26,AMD,0.024,2021-04-26T16:00:00
2021-04-26,ADBE,0.016,2021-04-26T16:00:00
2021-04-26,QCOM,0.032,2021-04-26T16:00:00
2021-04-26,PEP,0.024,2021-04-26T16:00:00
2021-04-26,INTU,0.032,2021-04-26T16:00:00
2021-04-26,CSCO,0.024,2021-04-26T16:00:00
2021-04-26,TXN,0.024,2021-04-26T16:00:00
2021-04-26,AMGN,0.016,2021-04-26T16:00:00
2021-04-26,AMAT,0.016,2021-04-26T16:00:00
2021-04-27,AAPL,0.144,2021-04-27T16:00:00
2021-04-27,MSFT,0.128,2021-04-27T16:00:00
2021-04-27,NVDA,0.128,2021-04-27T16:00:00
2021-04-27,AMZN,0.08,2021-04-27T16:00:00
2021-04-27,META,0.08,2021-04-27T16:00:00
2021-04-27,GOOGL,0.04,2021-04-27T16:00:00
2021-04-27,GOOG,0.04,2021-04-27T16:00:00
2021-04-27,TSLA,0.048,2021-04-27T16:00:00
2021-04-27,AVGO,0.048,2021-04-27T16:00:00
2021-04-27,COST,0.032,2021-04-27T16:00:00
2021-04-27,NFLX,0.024,2021-04-27T16:00:00
2021-04-27,AMD,0.024,2021-04-27T16:00:00
2021-04-27,ADBE,0.016,2021-04-27T16:00:00
2021-04-27,QCOM,0.032,2021-04-27T16:00:00
2021-04-27,PEP,0.024,2021-04-27T16:00:00
2021-04-27,INTU,0.032,2021-04-27T16:00:00
2021-04-27,CSCO,0.024,2021-04-27T16:00:00
2021-04-27,TXN,0.024,2021-04-27T16:00:00
2021-04-27,AMGN,0.016,2021-04-27T16:00:00
2021-04-27,AMAT,0.016,2021-04-27T16:00:00
2021-04-28,AAPL,0.144,2021-04-28T16:00:00
2021-04-28,MSFT,0.128,2021-04-28T16:00:00
2021-04-28,NVDA,0.128,2021-04-28T16:00:00
2021-04-28,AMZN,0.08,2021-04-28T16:00:00
2021-04-28,META,0.08,2021-04-28T16:00:00
2021-04-28,GOOGL,0.04,2021-04-28T16:00:00
2021-04-28,GOOG,0.04,2021-04-28T16:00:00
2021-04-28,TSLA,0.048,2021-04-28T16:00:00
2021-04-28,AVGO,0.048,2021-04-28T16:00:00
2021-04-28,COST,0.032,2021-04-28T16:00:00
2021-04-28,NFLX,0.024,2021-04-28T16:00:00
2021-04-28,AMD,0.024,2021-04-28T16:00:00
2021-04-28,ADBE,0.016,2021-04-28T16:00:00
2021-04-28,QCOM,0.032,2021-04-28T16:00:00
2021-04-28,PEP,0.024,2021-04-28T16:00:00
2021-04-28,INTU,0.032,2021-04-28T16:00:00
2021-04-28,CSCO,0.024,2021-04-28T16:00:00
2021-04-28,TXN,0.024,2021-04-28T16:00:00
2021-04-28,AMGN,0.016,2021-04-28T16:00:00
2021-04-28,AMAT,0.016,2021-04-28T16:00:00
2021-04-29,AAPL,0.144,2021-04-29T16:00:00
2021-04-29,MSFT,0.128,2021-04-29T16:00:00
2021-04-29,NVDA,0.128,2021-04-29T16:00:00
2021-04-29,AMZN,0.08,2021-04-29T16:00:00
2021-04-29,META,0.08,2021-04-29T16:00:00
2021-04-29,GOOGL,0.04,2021-04-29T16:00:00
2021-04-29,GOOG,0.04,2021-04-29T16:00:00
2021-04-29,TSLA,0.048,2021-04-29T16:00:00
2021-04-29,AVGO,0.048,2021-04-29T16:00:00
2021-04-29,COST,0.032,2021-04-29T16:00:00
2021-04-29,NFLX,0.024,2021-04-29T16:00:00
2021-04-29,AMD,0.024,2021-04-29T16:00:00
2021-04-29,ADBE,0.016,2021-04-29T16:00:00
2021-04-29,QCOM,0.032,2021-04-29T16:00:00
2021-04-29,PEP,0.024,2021-04-29T16:00:00
2021-04-29,INTU,0.032,2021-04-29T16:00:00
2021-04-29,CSCO,0.024,2021-04-29T16:00:00
2021-04-29,TXN,0.024,2021-04-29T16:00:00
2021-04-29,AMGN,0.016,2021-04-29T16:00:00
2021-04-29,AMAT,0.016,2021-04-29T16:00:00
2021-04-30,AAPL,0.144,2021-04-30T16:00:00
2021-04-30,MSFT,0.128,2021-04-30T16:00:00
2021-04-30,NVDA,0.128,2021-04-30T16:00:00
2021-04-30,AMZN,0.08,2021-04-30T16:00:00
2021-04-30,META,0.08,2021-04-30T16:00:00
2021-04-30,GOOGL,0.04,2021-04-30T16:00:00
2021-04-30,GOOG,0.04,2021-04-30T16:00:00
2021-04-30,TSLA,0.048,2021-04-30T16:00:00
2021-04-30,AVGO,0.048,2021-04-30T16:00:00
2021-04-30,COST,0.032,2021-04-30T16:00:00
2021-04-30,NFLX,0.024,2021-04-30T16:00:00
2021-04-30,AMD,0.024,2021-04-30T16:00:00
2021-04-30,ADBE,0.016,2021-04-30T16:00:00
2021-04-30,QCOM,0.032,2021-04-30T16:00:00
2021-04-30,PEP,0.024,2021-04-30T16:00:00
2021-04-30,INTU,0.032,2021-04-30T16:00:00
2021-04-30,CSCO,0.024,2021-04-30T16:00:00
2021-04-30,TXN,0.024,2021-04-30T16:00:00
2021-04-30,AMGN,0.016,2021-04-30T16:00:00
2021-04-30,AMAT,0.016,2021-04-30T16:00:00
2021-05-03,AAPL,0.144,2021-05-03T16:00:00
2021-05-03,MSFT,0.128,2021-05-03T16:00:00
2021-05-03,NVDA,0.128,2021-05-03T16:00:00
2021-05-03,AMZN,0.08,2021-05-03T16:00:00
2021-05-03,META,0.08,2021-05-03T16:00:00
2021-05-03,GOOGL,0.04,2021-05-03T16:00:00
2021-05-03,GOOG,0.04,2021-05-03T16:00:00
2021-05-03,TSLA,0.048,2021-05-03T16:00:00
2021-05-03,AVGO,0.048,2021-05-03T16:00:00
2021-05-03,COST,0.032,2021-05-03T16:00:00
2021-05-03,NFLX,0.024,2021-05-03T16:00:00
2021-05-03,AMD,0.024,2021-05-03T16:00:00
2021-05-03,ADBE,0.016,2021-05-03T16:00:00
2021-05-03,QCOM,0.032,2021-05-03T16:00:00
2021-05-03,PEP,0.024,2021-05-03T16:00:00
2021-05-03,INTU,0.032,2021-05-03T16:00:00
2021-05-03,CSCO,0.024,2021-05-03T16:00:00
2021-05-03,TXN,0.024,2021-05-03T16:00:00
2021-05-03,AMGN,0.016,2021-05-03T16:00:00
2021-05-03,AMAT,0.016,2021-05-03T16:00:00
2021-05-04,AAPL,0.144,2021-05-04T16:00:00
2021-05-04,MSFT,0.128,2021-05-04T16:00:00
2021-05-04,NVDA,0.128,2021-05-04T16:00:00
2021-05-04,AMZN,0.08,2021-05-04T16:00:00
2021-05-04,META,0.08,2021-05-04T16:00:00
2021-05-04,GOOGL,0.04,2021-05-04T16:00:00
2021-05-04,GOOG,0.04,2021-05-04T16:00:00
2021-05-04,TSLA,0.048,2021-05-04T16:00:00
2021-05-04,AVGO,0.048,2021-05-04T16:00:00
2021-05-04,COST,0.032,2021-05-04T16:00:00
2021-05-04,NFLX,0.024,2021-05-04T16:00:00
2021-05-04,AMD,0.024,2021-05-04T16:00:00
2021-05-04,ADBE,0.016,2021-05-04T16:00:00
2021-05-04,QCOM,0.032,2021-05-04T16:00:00
2021-05-04,PEP,0.024,2021-05-04T16:00:00
2021-05-04,INTU,0.032,2021-05-04T16:00:00
2021-05-04,CSCO,0.024,2021-05-04T16:00:00
2021-05-04,TXN,0.024,2021-05-04T16:00:00
2021-05-04,AMGN,0.016,2021-05-04T16:00:00
2021-05-04,AMAT,0.016,2021-05-04T16:00:00
2021-05-05,AAPL,0.144,2021-05-05T16:00:00
2021-05-05,MSFT,0.128,2021-05-05T16:00:00
2021-05-05,NVDA,0.128,2021-05-05T16:00:00
2021-05-05,AMZN,0.08,2021-05-05T16:00:00
2021-05-05,META,0.08,2021-05-05T16:00:00
2021-05-05,GOOGL,0.04,2021-05-05T16:00:00
2021-05-05,GOOG,0.04,2021-05-05T16:00:00
2021-05-05,TSLA,0.048,2021-05-05T16:00:00
2021-05-05,AVGO,0.048,2021-05-05T16:00:00
2021-05-05,COST,0.032,2021-05-05T16:00:00
2021-05-05,NFLX,0.024,2021-05-05T16:00:00
2021-05-05,AMD,0.024,2021-05-05T16:00:00
2021-05-05,ADBE,0.016,2021-05-05T16:00:00
2021-05-05,QCOM,0.032,2021-05-05T16:00:00
2021-05-05,PEP,0.024,2021-05-05T16:00:00
2021-05-05,INTU,0.032,2021-05-05T16:00:00
2021-05-05,CSCO,0.024,2021-05-05T16:00:00
2021-05-05,TXN,0.024,2021-05-05T16:00:00
2021-05-05,AMGN,0.016,2021-05-05T16:00:00
2021-05-05,AMAT,0.016,2021-05-05T16:00:00
2021-05-06,AAPL,0.144,2021-05-06T16:00:00
2021-05-06,MSFT,0.128,2021-05-06T16:00:00
2021-05-06,NVDA,0.128,2021-05-06T16:00:00
2021-05-06,AMZN,0.08,2021-05-06T16:00:00
2021-05-06,META,0.08,2021-05-06T16:00:00
2021-05-06,GOOGL,0.04,2021-05-06T16:00:00
2021-05-06,GOOG,0.04,2021-05-06T16:00:00
2021-05-06,TSLA,0.048,2021-05-06T16:00:00
2021-05-06,AVGO,0.048,2021-05-06T16:00:00
2021-05-06,COST,0.032,2021-05-06T16:00:00
2021-05-06,NFLX,0.024,2021-05-06T16:00:00
2021-05-06,AMD,0.024,2021-05-06T16:00:00
2021-05-06,ADBE,0.016,2021-05-06T16:00:00
2021-05-06,QCOM,0.032,2021-05-06T16:00:00
2021-05-06,PEP,0.024,2021-05-06T16:00:00
2021-05-06,INTU,0.032,2021-05-06T16:00:00
2021-05-06,CSCO,0.024,2021-05-06T16:00:00
2021-05-06,TXN,0.024,2021-05-06T16:00:00
2021-05-06,AMGN,0.016,2021-05-06T16:00:00
2021-05-06,AMAT,0.016,2021-05-06T16:00:00
2021-05-07,AAPL,0.144,2021-05-07T16:00:00
2021-05-07,MSFT,0.128,2021-05-07T16:00:00
2021-05-07,NVDA,0.128,2021-05-07T16:00:00
2021-05-07,AMZN,0.08,2021-05-07T16:00:00
2021-05-07,META,0.08,2021-05-07T16:00:00
2021-05-07,GOOGL,0.04,2021-05-07T16:00:00
2021-05-07,GOOG,0.04,2021-05-07T16:00:00
2021-05-07,TSLA,0.048,2021-05-07T16:00:00
2021-05-07,AVGO,0.048,2021-05-07T16:00:00
2021-05-07,COST,0.032,2021-05-07T16:00:00
2021-05-07,NFLX,0.024,2021-05-07T16:00:00
2021-05-07,AMD,0.024,2021-05-07T16:00:00
2021-05-07,ADBE,0.016,2021-05-07T16:00:00
2021-05-07,QCOM,0.032,2021-05-07T16:00:00
2021-05-07,PEP,0.024,2021-05-07T16:00:00
2021-05-07,INTU,0.032,2021-05-07T16:00:00
2021-05-07,CSCO,0.024,2021-05-07T16:00:00
2021-05-07,TXN,0.024,2021-05-07T16:00:00
2021-05-07,AMGN,0.016,2021-05-07T16:00:00
2021-05-07,AMAT,0.016,2021-05-07T16:00:00
2021-05-10,AAPL,0.144,2021-05-10T16:00:00
2021-05-10,MSFT,0.128,2021-05-10T16:00:00
2021-05-10,NVDA,0.128,2021-05-10T16:00:00
2021-05-10,AMZN,0.08,2021-05-10T16:00:00
2021-05-10,META,0.08,2021-05-10T16:00:00
2021-05-10,GOOGL,0.04,2021-05-10T16:00:00
2021-05-10,GOOG,0.04,2021-05-10T16:00:00
2021-05-10,TSLA,0.048,2021-05-10T16:00:00
2021-05-10,AVGO,0.048,2021-05-10T16:00:00
2021-05-10,COST,0.032,2021-05-10T16:00:00
2021-05-10,NFLX,0.024,2021-05-10T16:00:00
2021-05-10,AMD,0.024,2021-05-10T16:00:00
2021-05-10,ADBE,0.016,2021-05-10T16:00:00
2021-05-10,QCOM,0.032,2021-05-10T16:00:00
2021-05-10,PEP,0.024,2021-05-10T16:00:00
2021-05-10,INTU,0.032,2021-05-10T16:00:00
2021-05-10,CSCO,0.024,2021-05-10T16:00:00
2021-05-10,TXN,0.024,2021-05-10T16:00:00
2021-05-10,AMGN,0.016,2021-05-10T16:00:00
2021-05-10,AMAT,0.016,2021-05-10T16:00:00
2021-05-11,AAPL,0.144,2021-05-11T16:00:00
2021-05-11,MSFT,0.128,2021-05-11T16:00:00
2021-05-11,NVDA,0.128,2021-05-11T16:00:00
2021-05-11,AMZN,0.08,2021-05-11T16:00:00
2021-05-11,META,0.08,2021-05-11T16:00:00
2021-05-11,GOOGL,0.04,2021-05-11T16:00:00
2021-05-11,GOOG,0.04,2021-05-11T16:00:00
2021-05-11,TSLA,0.048,2021-05-11T16:00:00
2021-05-11,AVGO,0.048,2021-05-11T16:00:00
2021-05-11,COST,0.032,2021-05-11T16:00:00
2021-05-11,NFLX,0.024,2021-05-11T16:00:00
2021-05-11,AMD,0.024,2021-05-11T16:00:00
2021-05-11,ADBE,0.016,2021-05-11T16:00:00
2021-05-11,QCOM,0.032,2021-05-11T16:00:00
2021-05-11,PEP,0.024,2021-05-11T16:00:00
2021-05-11,INTU,0.032,2021-05-11T16:00:00
2021-05-11,CSCO,0.024,2021-05-11T16:00:00
2021-05-11,TXN,0.024,2021-05-11T16:00:00
2021-05-11,AMGN,0.016,2021-05-11T16:00:00
2021-05-11,AMAT,0.016,2021-05-11T16:00:00
2021-05-12,AAPL,0.144,2021-05-12T16:00:00
2021-05-12,MSFT,0.128,2021-05-12T16:00:00
2021-05-12,NVDA,0.128,2021-05-12T16:00:00
2021-05-12,AMZN,0.08,2021-05-12T16:00:00
2021-05-12,META,0.08,2021-05-12T16:00:00
2021-05-12,GOOGL,0.04,2021-05-12T16:00:00
2021-05-12,GOOG,0.04,2021-05-12T16:00:00
2021-05-12,TSLA,0.048,2021-05-12T16:00:00
2021-05-12,AVGO,0.048,2021-05-12T16:00:00
2021-05-12,COST,0.032,2021-05-12T16:00:00
2021-05-12,NFLX,0.024,2021-05-12T16:00:00
2021-05-12,AMD,0.024,2021-05-12T16:00:00
2021-05-12,ADBE,0.016,2021-05-12T16:00:00
2021-05-12,QCOM,0.032,2021-05-12T16:00:00
2021-05-12,PEP,0.024,2021-05-12T16:00:00
2021-05-12,INTU,0.032,2021-05-12T16:00:00
2021-05-12,CSCO,0.024,2021-05-12T16:00:00
2021-05-12,TXN,0.024,2021-05-12T16:00:00
2021-05-12,AMGN,0.016,2021-05-12T16:00:00
2021-05-12,AMAT,0.016,2021-05-12T16:00:00
2021-05-13,AAPL,0.144,2021-05-13T16:00:00
2021-05-13,MSFT,0.128,2021-05-13T16:00:00
2021-05-13,NVDA,0.128,2021-05-13T16:00:00
2021-05-13,AMZN,0.08,2021-05-13T16:00:00
2021-05-13,META,0.08,2021-05-13T16:00:00
2021-05-13,GOOGL,0.04,2021-05-13T16:00:00
2021-05-13,GOOG,0.04,2021-05-13T16:00:00
2021-05-13,TSLA,0.048,2021-05-13T16:00:00
2021-05-13,AVGO,0.048,2021-05-13T16:00:00
2021-05-13,COST,0.032,2021-05-13T16:00:00
2021-05-13,NFLX,0.024,2021-05-13T16:00:00
2021-05-13,AMD,0.024,2021-05-13T16:00:00
2021-05-13,ADBE,0.016,2021-05-13T16:00:00
2021-05-13,QCOM,0.032,2021-05-13T16:00:00
2021-05-13,PEP,0.024,2021-05-13T16:00:00
2021-05-13,INTU,0.032,2021-05-13T16:00:00
2021-05-13,CSCO,0.024,2021-05-13T16:00:00
2021-05-13,TXN,0.024,2021-05-13T16:00:00
2021-05-13,AMGN,0.016,2021-05-13T16:00:00
2021-05-13,AMAT,0.016,2021-05-13T16:00:00
2021-05-14,AAPL,0.144,2021-05-14T16:00:00
2021-05-14,MSFT,0.128,2021-05-14T16:00:00
2021-05-14,NVDA,0.128,2021-05-14T16:00:00
2021-05-14,AMZN,0.08,2021-05-14T16:00:00
2021-05-14,META,0.08,2021-05-14T16:00:00
2021-05-14,GOOGL,0.04,2021-05-14T16:00:00
2021-05-14,GOOG,0.04,2021-05-14T16:00:00
2021-05-14,TSLA,0.048,2021-05-14T16:00:00
2021-05-14,AVGO,0.048,2021-05-14T16:00:00
2021-05-14,COST,0.032,2021-05-14T16:00:00
2021-05-14,NFLX,0.024,2021-05-14T16:00:00
2021-05-14,AMD,0.024,2021-05-14T16:00:00
2021-05-14,ADBE,0.016,2021-05-14T16:00:00
2021-05-14,QCOM,0.032,2021-05-14T16:00:00
2021-05-14,PEP,0.024,2021-05-14T16:00:00
2021-05-14,INTU,0.032,2021-05-14T16:00:00
2021-05-14,CSCO,0.024,2021-05-14T16:00:00
2021-05-14,TXN,0.024,2021-05-14T16:00:00
2021-05-14,AMGN,0.016,2021-05-14T16:00:00
2021-05-14,AMAT,0.016,2021-05-14T16:00:00
2021-05-17,AAPL,0.144,2021-05-17T16:00:00
2021-05-17,MSFT,0.128,2021-05-17T16:00:00
2021-05-17,NVDA,0.128,2021-05-17T16:00:00
2021-05-17,AMZN,0.08,2021-05-17T16:00:00
2021-05-17,META,0.08,2021-05-17T16:00:00
2021-05-17,GOOGL,0.04,2021-05-17T16:00:00
2021-05-17,GOOG,0.04,2021-05-17T16:00:00
2021-05-17,TSLA,0.048,2021-05-17T16:00:00
2021-05-17,AVGO,0.048,2021-05-17T16:00:00
2021-05-17,COST,0.032,2021-05-17T16:00:00
2021-05-17,NFLX,0.024,2021-05-17T16:00:00
2021-05-17,AMD,0.024,2021-05-17T16:00:00
2021-05-17,ADBE,0.016,2021-05-17T16:00:00
2021-05-17,QCOM,0.032,2021-05-17T16:00:00
2021-05-17,PEP,0.024,2021-05-17T16:00:00
2021-05-17,INTU,0.032,2021-05-17T16:00:00
2021-05-17,CSCO,0.024,2021-05-17T16:00:00
2021-05-17,TXN,0.024,2021-05-17T16:00:00
2021-05-17,AMGN,0.016,2021-05-17T16:00:00
2021-05-17,AMAT,0.016,2021-05-17T16:00:00
2021-05-18,AAPL,0.144,2021-05-18T16:00:00
2021-05-18,MSFT,0.128,2021-05-18T16:00:00
2021-05-18,NVDA,0.128,2021-05-18T16:00:00
2021-05-18,AMZN,0.08,2021-05-18T16:00:00
2021-05-18,META,0.08,2021-05-18T16:00:00
2021-05-18,GOOGL,0.04,2021-05-18T16:00:00
2021-05-18,GOOG,0.04,2021-05-18T16:00:00
2021-05-18,TSLA,0.048,2021-05-18T16:00:00
2021-05-18,AVGO,0.048,2021-05-18T16:00:00
2021-05-18,COST,0.032,2021-05-18T16:00:00
2021-05-18,NFLX,0.024,2021-05-18T16:00:00
2021-05-18,AMD,0.024,2021-05-18T16:00:00
2021-05-18,ADBE,0.016,2021-05-18T16:00:00
2021-05-18,QCOM,0.032,2021-05-18T16:00:00
2021-05-18,PEP,0.024,2021-05-18T16:00:00
2021-05-18,INTU,0.032,2021-05-18T16:00:00
2021-05-18,CSCO,0.024,2021-05-18T16:00:00
2021-05-18,TXN,0.024,2021-05-18T16:00:00
2021-05-18,AMGN,0.016,2021-05-18T16:00:00
2021-05-18,AMAT,0.016,2021-05-18T16:00:00
2021-05-19,AAPL,0.144,2021-05-19T16:00:00
2021-05-19,MSFT,0.128,2021-05-19T16:00:00
2021-05-19,NVDA,0.128,2021-05-19T16:00:00
2021-05-19,AMZN,0.08,2021-05-19T16:00:00
2021-05-19,META,0.08,2021-05-19T16:00:00
2021-05-19,GOOGL,0.04,2021-05-19T16:00:00
2021-05-19,GOOG,0.04,2021-05-19T16:00:00
2021-05-19,TSLA,0.048,2021-05-19T16:00:00
2021-05-19,AVGO,0.048,2021-05-19T16:00:00
2021-05-19,COST,0.032,2021-05-19T16:00:00
2021-05-19,NFLX,0.024,2021-05-19T16:00:00
2021-05-19,AMD,0.024,2021-05-19T16:00:00
2021-05-19,ADBE,0.016,2021-05-19T16:00:00
2021-05-19,QCOM,0.032,2021-05-19T16:00:00
2021-05-19,PEP,0.024,2021-05-19T16:00:00
2021-05-19,INTU,0.032,2021-05-19T16:00:00
2021-05-19,CSCO,0.024,2021-05-19T16:00:00
2021-05-19,TXN,0.024,2021-05-19T16:00:00
2021-05-19,AMGN,0.016,2021-05-19T16:00:00
2021-05-19,AMAT,0.016,2021-05-19T16:00:00
2021-05-20,AAPL,0.144,2021-05-20T16:00:00
2021-05-20,MSFT,0.128,2021-05-20T16:00:00
2021-05-20,NVDA,0.128,2021-05-20T16:00:00
2021-05-20,AMZN,0.08,2021-05-20T16:00:00
2021-05-20,META,0.08,2021-05-20T16:00:00
2021-05-20,GOOGL,0.04,2021-05-20T16:00:00
2021-05-20,GOOG,0.04,2021-05-20T16:00:00
2021-05-20,TSLA,0.048,2021-05-20T16:00:00
2021-05-20,AVGO,0.048,2021-05-20T16:00:00
2021-05-20,COST,0.032,2021-05-20T16:00:00
2021-05-20,NFLX,0.024,2021-05-20T16:00:00
2021-05-20,AMD,0.024,2021-05-20T16:00:00
2021-05-20,ADBE,0.016,2021-05-20T16:00:00
2021-05-20,QCOM,0.032,2021-05-20T16:00:00
2021-05-20,PEP,0.024,2021-05-20T16:00:00
2021-05-20,INTU,0.032,2021-05-20T16:00:00
2021-05-20,CSCO,0.024,2021-05-20T16:00:00
2021-05-20,TXN,0.024,2021-05-20T16:00:00
2021-05-20,AMGN,0.016,2021-05-20T16:00:00
2021-05-20,AMAT,0.016,2021-05-20T16:00:00
2021-05-21,AAPL,0.144,2021-05-21T16:00:00
2021-05-21,MSFT,0.128,2021-05-21T16:00:00
2021-05-21,NVDA,0.128,2021-05-21T16:00:00
2021-05-21,AMZN,0.08,2021-05-21T16:00:00
2021-05-21,META,0.08,2021-05-21T16:00:00
2021-05-21,GOOGL,0.04,2021-05-21T16:00:00
2021-05-21,GOOG,0.04,2021-05-21T16:00:00
